order_id,customer_id,store_id,order_ts,status
O0002215,C000412,S007,2025-12-26 12:48:18,DELIVERED
O0002216,C000135,S004,2025-12-23 06:02:18,PLACED
O0002217,C000288,S004,2025-12-27 16:14:18,DELIVERED
O0002218,C000438,S007,2025-12-28 08:38:18,CANCELLED
O0002219,C000453,S003,2025-12-25 20:52:18,DELIVERED
O0002220,C000453,S008,2025-12-23 07:22:18,PLACED
O0002221,C000556,S001,2025-12-22 11:38:18,DELIVERED
O0002222,C000122,S001,2025-12-25 14:18:18,SHIPPED
O0002223,C000114,S009,2025-12-25 09:49:18,PLACED
O0002224,C000656,S010,2025-12-26 20:22:18,DELIVERED
O0002225,C000685,S003,2025-12-23 17:18:18,DELIVERED
O0002226,C000059,S004,2025-12-22 01:52:18,DELIVERED
O0002227,C000177,S009,2025-12-22 22:49:18,DELIVERED
O0002228,C000763,S005,2025-12-25 04:32:18,SHIPPED
O0002229,C000548,S002,2025-12-24 13:32:18,SHIPPED
O0002230,C000490,S005,2025-12-25 11:31:18,PLACED
O0002231,C000457,S008,2025-12-22 21:18:18,PLACED
O0002232,C000623,S002,2025-12-28 01:20:18,PLACED
O0002233,C000620,S010,2025-12-23 19:43:18,PLACED
O0002234,C000406,S008,2025-12-28 09:27:18,PLACED
O0002235,C000385,S004,2025-12-23 00:37:18,SHIPPED
O0002236,C000385,S006,2025-12-24 05:49:18,DELIVERED
O0002237,C000721,S005,2025-12-26 21:52:18,SHIPPED
O0002238,C000770,S009,2025-12-23 22:56:18,PLACED
O0002239,C000642,S002,2025-12-24 17:57:18,SHIPPED
O0002240,C000313,S004,2025-12-28 09:44:18,PLACED
O0002241,C000563,S010,2025-12-25 00:32:18,DELIVERED
O0002242,C000415,S007,2025-12-28 14:06:18,PLACED
O0002243,C000566,S004,2025-12-28 07:33:18,SHIPPED
O0002244,C000001,S005,2025-12-23 17:00:18,PLACED
O0002245,C000602,S008,2025-12-22 22:32:18,SHIPPED
O0002246,C000480,S006,2025-12-22 13:39:18,PLACED
O0002247,C000065,S003,2025-12-24 05:18:18,PLACED
O0002248,C000211,S002,2025-12-22 12:45:18,PLACED
O0002249,C000056,S009,2025-12-21 20:16:18,DELIVERED
O0002250,C000691,S010,2025-12-22 07:24:18,SHIPPED
O0002251,C000216,S007,2025-12-23 08:01:18,DELIVERED
O0002252,C000172,S003,2025-12-27 19:16:18,PLACED
O0002253,C000579,S001,2025-12-21 23:12:18,SHIPPED
O0002254,C000127,S006,2025-12-22 05:40:18,DELIVERED
O0002255,C000418,S002,2025-12-26 00:14:18,DELIVERED
O0002256,C000232,S009,2025-12-24 23:39:18,SHIPPED
O0002257,C000141,S009,2025-12-24 22:58:18,DELIVERED
O0002258,C000065,S002,2025-12-28 10:23:18,DELIVERED
O0002259,C000718,S008,2025-12-25 20:00:18,SHIPPED
O0002260,C000543,S001,2025-12-21 23:51:18,DELIVERED
O0002261,C000100,S006,2025-12-28 02:30:18,PLACED
O0002262,C000774,S004,2025-12-22 06:04:18,DELIVERED
O0002263,C000764,S009,2025-12-23 03:34:18,SHIPPED
O0002264,C000343,S008,2025-12-27 21:39:18,SHIPPED
O0002265,C000280,S008,2025-12-25 13:32:18,PLACED
O0002266,C000659,S003,2025-12-23 19:44:18,SHIPPED
O0002267,C000690,S001,2025-12-26 02:30:18,PLACED
O0002268,C000063,S009,2025-12-25 04:25:18,DELIVERED
O0002269,C000616,S004,2025-12-27 01:08:18,SHIPPED
O0002270,C000440,S001,2025-12-28 01:56:18,DELIVERED
O0002271,C000292,S008,2025-12-26 00:19:18,SHIPPED
O0002272,C000354,S002,2025-12-26 17:49:18,SHIPPED
O0002273,C000181,S010,2025-12-26 05:40:18,SHIPPED
O0002274,C000122,S003,2025-12-22 19:24:18,SHIPPED
O0002275,C000680,S005,2025-12-26 11:58:18,SHIPPED
O0002276,C000251,S005,2025-12-24 05:18:18,DELIVERED
O0002277,C000509,S003,2025-12-24 05:10:18,SHIPPED
O0002278,C000465,S009,2025-12-27 11:27:18,SHIPPED
O0002279,C000697,S001,2025-12-26 05:24:18,DELIVERED
O0002280,C000190,S007,2025-12-28 01:53:18,SHIPPED
O0002281,C000055,S010,2025-12-24 05:17:18,SHIPPED
O0002282,C000639,S004,2025-12-27 04:26:18,PLACED
O0002283,C000036,S001,2025-12-23 00:50:18,DELIVERED
O0002284,C000601,S004,2025-12-27 07:11:18,SHIPPED
O0002285,C000687,S001,2025-12-28 01:12:18,PLACED
O0002286,C000743,S005,2025-12-25 07:47:18,DELIVERED
O0002287,C000185,S005,2025-12-27 05:36:18,CANCELLED
O0002288,C000130,S001,2025-12-23 15:50:18,SHIPPED
O0002289,C000023,S003,2025-12-27 04:00:18,DELIVERED
O0002290,C000716,S007,2025-12-27 12:38:18,PLACED
O0002291,C000672,S009,2025-12-21 22:13:18,PLACED
O0002292,C000184,S001,2025-12-26 03:14:18,DELIVERED
O0002293,C000254,S004,2025-12-22 01:07:18,SHIPPED
O0002294,C000181,S002,2025-12-27 14:13:18,PLACED
O0002295,C000190,S009,2025-12-28 08:05:18,SHIPPED
O0002296,C000627,S005,2025-12-27 06:16:18,SHIPPED
O0002297,C000547,S001,2025-12-24 15:45:18,DELIVERED
O0002298,C000033,S001,2025-12-23 00:32:18,DELIVERED
O0002299,C000097,S008,2025-12-22 19:33:18,DELIVERED
O0002300,C000741,S010,2025-12-22 17:56:18,DELIVERED
O0002301,C000164,S005,2025-12-23 02:00:18,DELIVERED
O0002302,C000575,S005,2025-12-27 12:57:18,SHIPPED
O0002303,C000130,S006,2025-12-28 08:40:18,DELIVERED
O0002304,C000579,S005,2025-12-25 08:01:18,DELIVERED
O0002305,C000192,S006,2025-12-27 19:23:18,DELIVERED
O0002306,C000687,S003,2025-12-25 04:32:18,PLACED
O0002307,C000255,S001,2025-12-22 17:11:18,PLACED
O0002308,C000188,S004,2025-12-28 13:10:18,PLACED
O0002309,C000278,S009,2025-12-24 16:56:18,DELIVERED
O0002310,C000275,S005,2025-12-25 08:22:18,DELIVERED
O0002311,C000401,S002,2025-12-27 08:08:18,DELIVERED
O0002312,C000129,S010,2025-12-27 06:10:18,CANCELLED
O0002313,C000629,S004,2025-12-26 12:47:18,DELIVERED
O0002314,C000383,S008,2025-12-28 15:01:18,SHIPPED
O0002315,C000219,S001,2025-12-22 13:48:18,SHIPPED
O0002316,C000602,S009,2025-12-26 22:50:18,SHIPPED
O0002317,C000691,S004,2025-12-23 04:47:18,DELIVERED
O0002318,C000512,S010,2025-12-25 22:24:18,PLACED
O0002319,C000282,S006,2025-12-25 09:28:18,SHIPPED
O0002320,C000125,S004,2025-12-22 23:33:18,PLACED
O0002321,C000299,S002,2025-12-24 02:08:18,DELIVERED
O0002322,C000288,S009,2025-12-27 00:12:18,SHIPPED
O0002323,C000201,S010,2025-12-26 15:34:18,DELIVERED
O0002324,C000044,S009,2025-12-22 07:20:18,SHIPPED
O0002325,C000798,S008,2025-12-26 06:31:18,DELIVERED
O0002326,C000116,S005,2025-12-22 10:33:18,PLACED
O0002327,C000343,S002,2025-12-25 04:25:18,PLACED
O0002328,C000098,S005,2025-12-22 10:10:18,PLACED
O0002329,C000658,S010,2025-12-24 13:25:18,SHIPPED
O0002330,C000637,S008,2025-12-27 17:10:18,DELIVERED
O0002331,C000379,S010,2025-12-27 00:42:18,DELIVERED
O0002332,C000029,S005,2025-12-27 11:49:18,CANCELLED
O0002333,C000344,S010,2025-12-22 14:37:18,CANCELLED
O0002334,C000326,S003,2025-12-28 02:45:18,DELIVERED
O0002335,C000508,S008,2025-12-28 06:23:18,SHIPPED
O0002336,C000106,S001,2025-12-23 07:45:18,DELIVERED
O0002337,C000052,S009,2025-12-23 09:16:18,PLACED
O0002338,C000747,S010,2025-12-22 12:26:18,DELIVERED
O0002339,C000333,S007,2025-12-27 16:31:18,SHIPPED
O0002340,C000727,S010,2025-12-24 13:39:18,SHIPPED
O0002341,C000455,S005,2025-12-22 07:55:18,DELIVERED
O0002342,C000355,S006,2025-12-22 21:50:18,DELIVERED
O0002343,C000502,S008,2025-12-24 19:19:18,DELIVERED
O0002344,C000439,S004,2025-12-21 23:36:18,SHIPPED
O0002345,C000296,S002,2025-12-27 17:49:18,PLACED
O0002346,C000336,S005,2025-12-24 01:47:18,DELIVERED
O0002347,C000575,S010,2025-12-26 23:55:18,DELIVERED
O0002348,C000521,S008,2025-12-22 18:10:18,PLACED
O0002349,C000412,S001,2025-12-24 19:11:18,DELIVERED
O0002350,C000255,S007,2025-12-23 21:27:18,DELIVERED
O0002351,C000108,S009,2025-12-23 07:48:18,DELIVERED
O0002352,C000028,S008,2025-12-26 14:02:18,DELIVERED
O0002353,C000313,S006,2025-12-27 07:49:18,DELIVERED
O0002354,C000261,S002,2025-12-25 22:57:18,PLACED
O0002355,C000773,S006,2025-12-22 03:16:18,PLACED
O0002356,C000008,S002,2025-12-23 12:02:18,DELIVERED
O0002357,C000548,S010,2025-12-26 01:39:18,DELIVERED
O0002358,C000045,S010,2025-12-24 13:50:18,SHIPPED
O0002359,C000751,S009,2025-12-25 01:00:18,SHIPPED
O0002360,C000291,S005,2025-12-23 00:50:18,DELIVERED
O0002361,C000509,S004,2025-12-23 22:34:18,PLACED
O0002362,C000394,S001,2025-12-24 10:56:18,DELIVERED
O0002363,C000327,S001,2025-12-26 00:18:18,PLACED
O0002364,C000603,S010,2025-12-27 01:43:18,DELIVERED
O0002365,C000564,S001,2025-12-26 20:13:18,SHIPPED
O0002366,C000362,S007,2025-12-24 05:54:18,DELIVERED
O0002367,C000121,S004,2025-12-27 06:57:18,PLACED
O0002368,C000338,S006,2025-12-28 07:31:18,PLACED
O0002369,C000236,S009,2025-12-25 11:46:18,SHIPPED
O0002370,C000210,S009,2025-12-27 00:25:18,DELIVERED
O0002371,C000388,S004,2025-12-27 17:39:18,PLACED
O0002372,C000692,S007,2025-12-28 16:37:18,SHIPPED
O0002373,C000262,S007,2025-12-23 08:14:18,DELIVERED
O0002374,C000625,S008,2025-12-28 10:27:18,SHIPPED
O0002375,C000075,S001,2025-12-22 01:31:18,DELIVERED
O0002376,C000469,S006,2025-12-27 00:26:18,DELIVERED
O0002377,C000753,S002,2025-12-24 03:57:18,SHIPPED
O0002378,C000230,S008,2025-12-24 03:25:18,DELIVERED
O0002379,C000318,S006,2025-12-21 21:50:18,PLACED
O0002380,C000183,S006,2025-12-26 08:54:18,PLACED
O0002381,C000281,S006,2025-12-26 12:45:18,SHIPPED
O0002382,C000297,S007,2025-12-23 12:53:18,DELIVERED
O0002383,C000360,S003,2025-12-25 16:52:18,DELIVERED
O0002384,C000252,S001,2025-12-25 22:46:18,DELIVERED
O0002385,C000121,S001,2025-12-23 20:10:18,SHIPPED
O0002386,C000782,S003,2025-12-25 05:29:18,SHIPPED
O0002387,C000277,S003,2025-12-26 12:15:18,SHIPPED
O0002388,C000012,S008,2025-12-22 22:55:18,DELIVERED
O0002389,C000243,S009,2025-12-28 00:46:18,SHIPPED
O0002390,C000658,S007,2025-12-21 23:11:18,PLACED
O0002391,C000291,S008,2025-12-27 01:04:18,DELIVERED
O0002392,C000663,S009,2025-12-27 23:25:18,PLACED
O0002393,C000497,S007,2025-12-24 12:19:18,DELIVERED
O0002394,C000754,S009,2025-12-28 14:46:18,DELIVERED
O0002395,C000192,S003,2025-12-27 23:17:18,PLACED
O0002396,C000464,S004,2025-12-23 16:44:18,SHIPPED
O0002397,C000361,S006,2025-12-25 02:40:18,DELIVERED
O0002398,C000387,S010,2025-12-23 08:46:18,PLACED
O0002399,C000534,S009,2025-12-27 23:50:18,PLACED
O0002400,C000110,S002,2025-12-21 23:06:18,PLACED
O0002401,C000154,S007,2025-12-24 06:47:18,CANCELLED
O0002402,C000111,S003,2025-12-23 15:43:18,DELIVERED
O0002403,C000416,S004,2025-12-27 03:13:18,SHIPPED
O0002404,C000119,S004,2025-12-22 19:13:18,DELIVERED
O0002405,C000455,S010,2025-12-25 11:03:18,SHIPPED
O0002406,C000751,S002,2025-12-22 10:12:18,SHIPPED
O0002407,C000570,S008,2025-12-25 16:52:18,CANCELLED
O0002408,C000244,S003,2025-12-24 03:07:18,DELIVERED
O0002409,C000350,S004,2025-12-24 16:41:18,DELIVERED
O0002410,C000246,S005,2025-12-24 07:27:18,SHIPPED
O0002411,C000476,S008,2025-12-27 22:27:18,DELIVERED
O0002412,C000586,S005,2025-12-25 21:07:18,DELIVERED
O0002413,C000302,S003,2025-12-26 18:44:18,DELIVERED
O0002414,C000363,S010,2025-12-23 08:43:18,DELIVERED
O0002415,C000596,S003,2025-12-22 16:28:18,PLACED
O0002416,C000256,S010,2025-12-22 17:36:18,PLACED
O0002417,C000527,S006,2025-12-25 21:28:18,DELIVERED
O0002418,C000565,S005,2025-12-26 23:27:18,PLACED
O0002419,C000318,S003,2025-12-21 22:55:18,PLACED
O0002420,C000138,S008,2025-12-24 07:32:18,SHIPPED
O0002421,C000698,S009,2025-12-22 06:44:18,DELIVERED
O0002422,C000045,S002,2025-12-24 20:15:18,DELIVERED
O0002423,C000516,S004,2025-12-24 10:27:18,PLACED
O0002424,C000195,S009,2025-12-25 04:36:18,DELIVERED
O0002425,C000668,S008,2025-12-28 13:01:18,DELIVERED
O0002426,C000618,S007,2025-12-23 03:40:18,DELIVERED
O0002427,C000259,S003,2025-12-26 17:15:18,DELIVERED
O0002428,C000599,S002,2025-12-24 17:04:18,PLACED
O0002429,C000715,S007,2025-12-26 11:35:18,SHIPPED
O0002430,C000071,S010,2025-12-25 16:26:18,PLACED
O0002431,C000766,S010,2025-12-25 07:16:18,SHIPPED
O0002432,C000574,S010,2025-12-24 08:41:18,SHIPPED
O0002433,C000397,S003,2025-12-24 17:16:18,DELIVERED
O0002434,C000215,S004,2025-12-27 07:09:18,PLACED
O0002435,C000001,S008,2025-12-27 04:58:18,DELIVERED
O0002436,C000172,S009,2025-12-28 00:31:18,SHIPPED
O0002437,C000611,S001,2025-12-27 03:32:18,PLACED
O0002438,C000529,S002,2025-12-22 08:50:18,PLACED
O0002439,C000169,S006,2025-12-23 22:20:18,DELIVERED
O0002440,C000681,S001,2025-12-28 17:33:18,DELIVERED
O0002441,C000219,S008,2025-12-27 17:30:18,SHIPPED
O0002442,C000723,S004,2025-12-26 07:38:18,SHIPPED
O0002443,C000747,S008,2025-12-23 06:46:18,SHIPPED
O0002444,C000269,S009,2025-12-24 18:40:18,DELIVERED
O0002445,C000486,S007,2025-12-23 16:42:18,PLACED
O0002446,C000262,S010,2025-12-27 04:32:18,PLACED
O0002447,C000166,S003,2025-12-28 12:33:18,DELIVERED
O0002448,C000685,S007,2025-12-22 11:16:18,DELIVERED
O0002449,C000422,S006,2025-12-24 00:44:18,DELIVERED
O0002450,C000413,S003,2025-12-27 10:11:18,SHIPPED
O0002451,C000153,S003,2025-12-26 19:04:18,PLACED
O0002452,C000040,S008,2025-12-28 10:49:18,PLACED
O0002453,C000588,S009,2025-12-28 11:50:18,DELIVERED
O0002454,C000134,S001,2025-12-23 04:20:18,DELIVERED
O0002455,C000374,S001,2025-12-26 09:16:18,SHIPPED
O0002456,C000347,S007,2025-12-22 16:35:18,SHIPPED
O0002457,C000310,S004,2025-12-26 23:10:18,DELIVERED
O0002458,C000431,S009,2025-12-26 20:51:18,DELIVERED
O0002459,C000707,S003,2025-12-22 23:13:18,PLACED
O0002460,C000280,S006,2025-12-23 04:38:18,DELIVERED
O0002461,C000613,S010,2025-12-26 18:40:18,SHIPPED
O0002462,C000473,S007,2025-12-25 16:24:18,DELIVERED
O0002463,C000033,S004,2025-12-24 11:53:18,SHIPPED
O0002464,C000084,S004,2025-12-22 00:37:18,DELIVERED
O0002465,C000529,S008,2025-12-22 23:56:18,PLACED
O0002466,C000668,S006,2025-12-26 01:34:18,DELIVERED
O0002467,C000483,S006,2025-12-25 20:11:18,SHIPPED
O0002468,C000369,S001,2025-12-25 18:17:18,PLACED
O0002469,C000164,S005,2025-12-26 16:21:18,SHIPPED
O0002470,C000130,S005,2025-12-24 10:22:18,SHIPPED
O0002471,C000324,S006,2025-12-25 11:56:18,DELIVERED
O0002472,C000221,S002,2025-12-26 00:55:18,DELIVERED
O0002473,C000605,S005,2025-12-24 20:34:18,DELIVERED
O0002474,C000174,S010,2025-12-28 13:57:18,SHIPPED
O0002475,C000186,S007,2025-12-22 04:33:18,DELIVERED
O0002476,C000306,S004,2025-12-26 13:14:18,CANCELLED
O0002477,C000610,S005,2025-12-22 03:11:18,PLACED
O0002478,C000210,S005,2025-12-27 10:22:18,DELIVERED
O0002479,C000356,S008,2025-12-21 22:14:18,DELIVERED
O0002480,C000420,S002,2025-12-24 02:27:18,DELIVERED
O0002481,C000289,S004,2025-12-27 19:17:18,DELIVERED
O0002482,C000691,S010,2025-12-24 05:31:18,DELIVERED
O0002483,C000430,S007,2025-12-26 10:41:18,DELIVERED
O0002484,C000649,S009,2025-12-25 11:06:18,PLACED
O0002485,C000249,S003,2025-12-27 16:39:18,PLACED
O0002486,C000624,S004,2025-12-24 09:15:18,DELIVERED
O0002487,C000527,S002,2025-12-24 00:12:18,DELIVERED
O0002488,C000598,S008,2025-12-28 08:58:18,CANCELLED
O0002489,C000527,S009,2025-12-25 21:10:18,DELIVERED
O0002490,C000194,S005,2025-12-27 07:04:18,DELIVERED
O0002491,C000003,S002,2025-12-27 15:16:18,PLACED
O0002492,C000741,S001,2025-12-23 17:23:18,DELIVERED
O0002493,C000171,S003,2025-12-27 09:12:18,SHIPPED
O0002494,C000046,S005,2025-12-28 04:10:18,PLACED
O0002495,C000582,S010,2025-12-24 04:05:18,DELIVERED
O0002496,C000793,S001,2025-12-25 10:33:18,DELIVERED
O0002497,C000164,S002,2025-12-23 21:44:18,SHIPPED
O0002498,C000659,S006,2025-12-28 06:48:18,DELIVERED
O0002499,C000131,S002,2025-12-25 12:37:18,DELIVERED
O0002500,C000032,S001,2025-12-23 18:14:18,PLACED
